2,-20,24
4,-20,24
5,-19,24
7,-18,24
9,-17,24
11,-16,24
12,-15,24
12,-12,24
13,-10,24
14,-9,24
14,-8,24
15,-6,24
15,-4,24
15,-3,24
15,-1,24
16,0,24
14,1,27
14,2,27
14,4,27
13,5,27
13,7,27
13,8,27
12,10,27
11,11,27
10,12,27
8,13,27
8,14,27
6,15,27
4,16,27
3,16,27
1,16,27
0,18,27
-1,17,27
-3,17,27
-5,17,27
-6,16,27
-9,18,27
-11,17,27
-13,16,27
-14,14,27
-16,13,27
-18,12,27
-19,10,27
-20,8,27
-21,6,27
-21,4,27
-22,2,27
-23,0,27
-22,-2,27
-22,-4,27
-22,-6,27
-22,-9,27
-21,-11,27
-19,-13,27
-18,-15,27
-16,-16,27
-14,-17,27
-12,-19,27
-10,-20,27
-8,-21,27
-6,-22,27
-4,-20,27
-2,-20,27
0,-21,27
2,-20,27
4,-20,27
5,-19,27
7,-18,27
9,-17,27
11,-16,27
12,-15,27
12,-12,27
13,-10,27
14,-9,27
14,-8,27
15,-6,27
15,-4,27
15,-3,27
15,-1,27
16,0,27
14,1,30
14,2,30
14,4,30
13,5,30
13,7,30
13,8,30
12,10,30
11,11,30
10,12,30
8,13,30
8,14,30
6,15,30
4,16,30
3,16,30
1,16,30
0,19,30
-1,18,30
-3,18,30
-5,18,30
-7,17,30
-9,17,30
-11,16,30
-12,15,30
-14,14,30
-15,12,30
-18,12,30
-19,10,30
-20,8,30
-21,6,30
-21,4,30
-23,2,30
-24,0,30
-23,-2,30
-23,-4,30
-22,-6,30
-22,-9,30
-21,-11,30
-19,-13,30
-18,-15,30
-16,-16,30
-15,-18,30
-13,-19,30
-11,-21,30
-9,-22,30
-6,-22,30
-4,-21,30
-2,-21,30
0,-22,30
2,-21,30
4,-21,30
5,-18,30
7,-17,30
8,-16,30
10,-15,30
12,-14,30
12,-12,30
13,-10,30
14,-9,30
14,-8,30
15,-6,30
15,-4,30
15,-3,30
15,-1,30
16,0,30
14,1,33
14,2,33
14,4,33
13,5,33
13,7,33
13,8,33
12,10,33
11,11,33
10,12,33
8,13,33
8,14,33
6,15,33
4,16,33
3,16,33
1,16,33
0,20,33
-1,19,33
-3,19,33
-5,19,33
-7,18,33
-9,17,33
-11,16,33
-12,15,33
-14,14,33
-15,12,33
-18,12,33
-19,10,33
-20,8,33
-21,6,33
-21,4,33
-22,2,33
-23,0,33
-22,-2,33
-22,-4,33
-22,-6,33
-21,-8,33
-20,-10,33
-19,-12,33
-17,-14,33
-16,-16,33
-14,-17,33
-12,-19,33
-10,-20,33
-8,-21,33
-6,-22,33
-4,-21,33
-2,-21,33
0,-22,33
2,-21,33
4,-21,33
5,-19,33
7,-18,33
9,-17,33
11,-16,33
12,-15,33
12,-12,33
13,-11,33
14,-10,33
15,-8,33
16,-6,33
15,-4,33
15,-3,33
15,-1,33
16,0,33
15,1,36
15,3,36
15,4,36
14,6,36
14,7,36
13,8,36
12,10,36
11,11,36
10,12,36
8,13,36
8,14,36
6,15,36
4,16,36
3,16,36
1,16,36
0,19,36
-1,18,36
-3,18,36
-5,18,36
-7,17,36
-9,18,36
-11,17,36
-13,16,36
-14,14,36
-16,13,36
-18,12,36
-19,10,36
-20,8,36
-21,6,36
-21,4,36
-22,2,36
-23,0,36
-22,-2,36
-22,-4,36
-22,-6,36
-23,-9,36
-22,-11,36
-20,-13,36
-19,-15,36
-17,-17,36
-15,-18,36
-13,-19,36
-11,-21,36
-9,-22,36
-6,-22,36
-4,-21,36
-2,-21,36
0,-22,36
2,-21,36
4,-21,36
5,-19,36
7,-18,36
9,-17,36
