-21,-31,36
-17,-33,36
-14,-35,36
-11,-36,36
-7,-38,36
-3,-38,36
0,-39,36
3,-38,36
7,-38,36
11,-39,36
15,-37,36
19,-36,36
22,-34,36
26,-31,36
29,-29,36
32,-26,36
34,-23,36
37,-19,36
38,-16,36
41,-12,36
42,-8,36
42,-4,36
43,0,36
43,4,39
43,8,39
42,12,39
40,16,39
38,20,39
40,27,39
37,31,39
34,34,39
31,37,39
27,40,39
21,40,39
17,42,39
13,44,39
8,45,39
4,45,39
0,46,39
-4,45,39
-8,45,39
-13,44,39
-17,42,39
-23,44,39
-27,41,39
-31,38,39
-35,35,39
-38,31,39
-35,23,39
-37,20,39
-39,16,39
-41,12,39
-42,8,39
-40,4,39
-41,0,39
-40,-4,39
-40,-7,39
-39,-11,39
-36,-15,39
-35,-18,39
-33,-22,39
-30,-25,39
-28,-28,39
-25,-30,39
-22,-33,39
-18,-35,39
-15,-36,39
-11,-38,39
-7,-39,39
-3,-39,39
0,-40,39
3,-39,39
7,-39,39
11,-38,39
15,-36,39
18,-35,39
22,-33,39
25,-30,39
30,-30,39
33,-27,39
35,-23,39
37,-20,39
39,-16,39
42,-12,39
43,-8,39
43,-4,39
44,0,39
43,4,42
43,8,42
42,12,42
40,16,42
38,20,42
39,26,42
37,30,42
33,33,42
30,37,42
26,39,42
22,41,42
17,43,42
13,44,42
9,46,42
4,46,42
0,47,42
-4,46,42
-9,46,42
-13,44,42
-17,43,42
-23,44,42
-27,41,42
-31,38,42
-35,35,42
-38,31,42
-35,23,42
-37,20,42
-39,16,42
-41,12,42
-42,8,42
-41,4,42
-42,0,42
-41,-4,42
-41,-8,42
-40,-12,42
-36,-15,42
-35,-18,42
-33,-22,42
-30,-25,42
-28,-28,42
-25,-30,42
-22,-33,42
-18,-35,42
-15,-36,42
-11,-38,42
-7,-40,42
-4,-40,42
0,-41,42
4,-40,42
7,-40,42
12,-40,42
16,-38,42
19,-37,42
23,-34,42
26,-32,42
30,-30,42
33,-27,42
35,-23,42
37,-20,42
39,-16,42
43,-13,42
44,-8,42
44,-4,42
45,0,42
46,4,45
46,9,45
44,13,45
43,17,45
41,22,45
39,26,45
37,30,45
33,33,45
30,37,45
26,39,45
22,42,45
18,44,45
13,45,45
9,47,45
4,47,45
0,48,45
-4,47,45
-9,47,45
-13,45,45
-18,44,45
-23,43,45
-27,40,45
-31,37,45
-34,34,45
-37,31,45
-36,24,45
-38,20,45
-40,16,45
-42,12,45
-43,8,45
-42,4,45
-43,0,45
-42,-4,45
-42,-8,45
-41,-12,45
-38,-16,45
-37,-19,45
-34,-23,45
-32,-26,45
-29,-29,45
-26,-31,45
-22,-34,45
-19,-36,45
-15,-37,45
-11,-39,45
-8,-43,45
-4,-43,45
0,-44,45
4,-43,45
8,-43,45
12,-41,45
16,-39,45
20,-37,45
23,-35,45
27,-33,45
31,-31,45
34,-28,45
37,-25,45
39,-21,45
41,-17,45
44,-13,45
46,-9,45
46,-4,45
47,0,45
47,4,48
47,9,48
45,13,48
44,18,48
42,22,48
43,28,48
40,32,48
36,36,48
32,40,48
28,43,48
23,43,48
18,45,48
14,46,48
9,48,48
4,48,48
0,49,48
-4,48,48
-9,48,48
-14,46,48
-18,45,48
-23,44,48
-27,41,48
-31,38,48
-35,35,48
-38,31,48
-38,25,48
-40,21,48
-42,17,48
-44,13,48
-45,8,48
-43,4,48
-44,0,48
-43,-4,48
-43,-8,48
-42,-12,48
-39,-16,48
-37,-20,48
-35,-23,48
-33,-27,48
-30,-30,48
-27,-33,48
-23,-35,48
-20,-37,48
-16,-39,48
-12,-41,48
-7,-40,48
-4,-40,48
0,-41,48
4,-40,48
7,-40,48
13,-44,48
17,-42,48
21,-40,48
25,-38,48
29,-35,48
33,-33,48
36,-29,48
39,-26,48
41,-22,48
43,-17,48
45,-13,48
47,-9,48
47,-4,48
48,0,48
50,4,51
50,9,51
48,14,51
47,19,51
44,24,51
44,30,51
41,34,51
38,38,51
34,41,51
30,44,51
24,46,51
20,48,51
15,50,51
10,51,51
5,52,51
0,51,51
-4,50,51
-9,50,51
-14,48,51
-19,47,51
-23,43,51
-27,40,51
-31,37,51
-34,34,51
-37,31,51
-37,25,51
-39,21,51
-41,17,51
-43,13,51
-44,8,51
-44,4,51
-45,0,51
-44,-4,51
-44,-8,51
-43,-13,51
-39,-16,51
-37,-20,51
-35,-23,51
-33,-27,51
-30,-30,51
-27,-33,51
-23,-35,51
-20,-37,51
-16,-39,51
-12,-41,51
-7,-40,51
-4,-40,51
0,-41,51
4,-40,51
7,-40,51
13,-43,51
17,-41,51
21,-39,51
25,-37,51
28,-34,51
33,-33,51
36,-29,51
39,-26,51
41,-22,51
43,-17,51
49,-15,51
51,-10,51
51,-5,51
52,0,51
51,5,54
51,10,54
49,15,54
48,19,54
45,24,54
42,28,54
39,32,54
36,36,54
32,39,54
28,42,54
25,47,54
20,49,54
15,51,54
10,52,54
5,53,54
0,59,54
-5,58,54
-11,57,54
-17,56,54
-22,54,54
-24,44,54
-28,42,54
-32,39,54
-36,36,54
-39,32,54
-40,27,54
-43,23,54
-45,18,54
-46,14,54
-48,9,54
-44,4,54
-45,0,54
-44,-4,54
-44,-8,54
-43,-13,54
-40,-16,54
-38,-20,54
-36,-24,54
-34,-27,54
-31,-31,54
-27,-33,54
-23,-35,54
-20,-37,54
-16,-39,54
-12,-41,54
-9,-49,54
-4,-49,54
0,-50,54
4,-49,54
9,-49,54
12,-42,54
16,-40,54
20,-38,54
24,-36,54
27,-34,54
36,-36,54
40,-32,54
43,-28,54
45,-24,54
48,-19,54
49,-15,54
51,-10,54
51,-5,54
52,0,54
48,4,57
48,9,57
46,14,57
45,18,57
43,23,57
38,25,57
35,29,57
32,32,57
29,35,57
25,38,57
21,39,57
17,41,57
13,43,57
8,44,57
4,44,57
0,44,57
-4,43,57
-8,43,57
-12,42,57
-16,40,57
-20,37,57
-23,35,57
-27,33,57
-30,30,57
-33,27,57
-38,25,57
-40,21,57
-42,17,57
-44,13,57
-45,8,57
-46,4,57
-47,0,57
-46,-4,57
-46,-9,57
-44,-13,57
-40,-16,57
-38,-20,57
-36,-24,57
-34,-27,57
-31,-31,57
-27,-34,57
-24,-36,57
-20,-38,57
-16,-40,57
-12,-42,57
-8,-44,57
-4,-44,57
0,-45,57
4,-44,57
8,-44,57
13,-44,57
17,-43,57
22,-41,57
26,-39,57
29,-36,57
31,-31,57
34,-27,57
36,-24,57
38,-20,57
40,-16,57
42,-12,57
43,-8,57
43,-4,57
44,0,57
44,4,60
44,8,60
43,13,60
41,17,60
39,21,60
34,23,60
32,26,60
29,29,60
26,32,60
23,34,60
19,37,60
16,38,60
12,40,60
8,41,60
4,41,60
0,42,60
-4,41,60
-8,41,60
-12,40,60
-16,38,60
-18,35,60
-22,33,60
-25,30,60
-28,28,60
-30,25,60
-31,21,60
-33,17,60
-35,14,60
-36,11,60
-37,7,60
-36,3,60
-37,0,60
-36,-3,60
-36,-7,60
-35,-10,60
-38,-16,60
-37,-19,60
-34,-23,60
-32,-26,60
-29,-29,60
-22,-27,60
-19,-29,60
-16,-30,60
-13,-32,60
-10,-33,60
-7,-35,60
-3,-35,60
0,-36,60
3,-35,60
7,-35,60
10,-34,60
13,-33,60
16,-31,60
20,-29,60
22,-27,60
26,-26,60
28,-23,60
30,-20,60
32,-17,60
34,-14,60
38,-11,60
39,-7,60
39,-3,60
40,0,60

